,CNS,amnioserosa,epidermis,fat body,foregut,hindgut,midgut,muscle,oenocyte,plasmatocytes,proventriculus,salivary gland,sensory nervous system,tracheal system,ubiquitous,yolk nuclei
E16-18h_a_S06_3720x113920-slice5,2.4122861e-17,1.297024e-17,0.0006205602,3.6569983e-12,0.049272705,4.5496836e-18,0.13426982,2.6931005e-18,0.06854963,2.4785425e-17,0.39104387,1.9859666e-05,1.0582327e-17,6.0839473e-18,0.35622355,7.7418745e-17
E16-18h_a_S06_3720x113940-slice5,4.402831e-16,2.5356837e-16,0.009556404,8.4338897e-10,0.052651457,1.0017271e-16,0.12790336,7.677666e-17,0.013640982,5.002554e-16,0.39395037,6.562601e-05,2.2030231e-16,1.3654743e-16,0.40223184,1.8134514e-15
E16-18h_a_S06_3720x113960-slice5,3.173827e-17,1.5349089e-17,0.05042408,1.9236782e-06,0.14104837,3.7882974e-18,0.37400836,6.602388e-19,3.292256e-05,3.420485e-17,0.20249903,2.3791216e-07,1.1563272e-17,6.8095324e-18,0.23198499,3.4520915e-16
E16-18h_a_S06_3720x113980-slice5,7.171144e-17,3.250861e-17,0.086306,2.0960787e-08,0.049449284,7.503116e-18,0.5174848,1.765312e-18,1.1466057e-05,6.564415e-17,0.073601514,4.5392233e-05,2.3052935e-17,1.3779512e-17,0.27310157,1.0112051e-15
E16-18h_a_S06_3720x114000-slice5,8.258104e-14,4.8025704e-14,2.368973e-05,0.037735242,0.115143776,1.7645006e-14,0.39542258,2.6275225e-15,1.2467732e-06,1.0274045e-13,0.001095034,0.008218725,3.301637e-14,2.3364601e-14,0.4423597,1.3204576e-12
E16-18h_a_S06_3720x114020-slice5,8.7450105e-13,5.674186e-13,0.038037278,0.3192155,0.11606694,2.8148897e-13,0.00015007374,3.9826886e-14,1.5905058e-05,1.3124111e-12,0.065898,0.015205905,4.992708e-13,3.7538435e-13,0.4454104,4.9906346e-12
E16-18h_a_S06_3720x114040-slice5,1.835084e-12,1.2154941e-12,0.14668202,0.00060468714,0.08881977,5.788153e-13,0.029630706,2.5406367e-13,1.9936983e-06,2.1452176e-12,0.08178738,0.062249675,1.0864199e-12,8.302097e-13,0.5902238,1.000222e-11
E16-18h_a_S06_3720x114060-slice5,1.3674634e-15,1.0686156e-15,0.2081587,4.2236074e-06,0.02283577,6.460943e-16,2.399287e-05,3.5527646e-16,9.625663e-07,2.0166518e-15,0.00012834457,4.506883e-05,1.0372522e-15,9.081409e-16,0.7688029,1.947996e-15
E16-18h_a_S06_3720x114080-slice5,9.279628e-14,6.185763e-14,0.53802276,6.15746e-08,0.06811011,2.9589294e-14,0.00012892383,1.3767572e-14,2.4536896e-06,1.0084379e-13,0.034851573,0.04729656,5.934613e-14,4.554967e-14,0.3115875,8.559546e-14
E16-18h_a_S06_3720x114100-slice5,5.592495e-13,3.0854014e-13,0.74850726,1.1701884e-06,0.04027748,1.1753291e-13,0.0014997866,4.961937e-14,0.0001092941,5.126102e-13,0.02793759,0.047662374,2.683237e-13,1.7856764e-13,0.13400503,1.5671056e-12
E16-18h_a_S06_3720x114120-slice5,2.6172213e-12,1.5268097e-12,0.59478295,4.0343164e-07,0.13869283,7.4299003e-13,0.007728013,5.9927616e-13,0.019693227,2.4124771e-12,0.034095287,0.11063248,1.4079078e-12,9.581192e-13,0.094374806,6.491599e-12
E16-18h_a_S06_3720x114140-slice5,6.935981e-14,4.2946478e-14,0.50427043,3.1784148e-06,0.17200617,2.2959682e-14,3.015386e-05,1.0853042e-14,1.5573401e-05,8.151457e-14,0.098218836,0.043276392,4.0665713e-14,2.9295837e-14,0.18217923,1.1426363e-13
E16-18h_a_S06_3720x114160-slice5,9.982692e-13,7.038198e-13,0.48208663,3.6759234e-06,0.25700003,5.4194686e-13,8.01315e-06,7.998005e-13,0.018658653,1.2033618e-12,0.057001498,0.019169832,7.14587e-13,5.5074066e-13,0.16607173,8.3406123e-13
E16-18h_a_S06_3720x114180-slice5,1.9801702e-12,1.2966918e-12,0.35798544,2.0921503e-05,0.38470337,8.396251e-13,4.9596274e-05,8.7787774e-13,0.020078737,2.1962135e-12,0.06651666,0.07710936,1.2593211e-12,9.0625614e-13,0.09353591,2.9002627e-12
E16-18h_a_S06_3720x114200-slice5,3.6719163e-13,2.3282724e-13,0.3569271,4.3584077e-08,0.33649668,1.0451178e-13,0.019992786,3.7084017e-14,4.282869e-06,3.4153382e-13,0.0931642,0.07592386,2.0919117e-13,1.5368817e-13,0.11749105,7.4440074e-13
E16-18h_a_S06_3740x113700-slice5,2.957681e-12,2.3920896e-12,0.25882003,0.000108791886,4.3414966e-05,1.8978831e-12,0.056190163,1.3033526e-12,2.9451494e-05,3.785631e-12,0.07978645,0.026760492,2.386525e-12,1.9568663e-12,0.57826126,5.285921e-11
E16-18h_a_S06_3740x113720-slice5,2.3227438e-12,1.928563e-12,0.5072864,0.11988382,9.917212e-05,1.5620778e-12,0.00044216213,5.121287e-13,1.0077074e-06,3.3403016e-12,0.036684666,0.018326826,2.0306183e-12,1.7177973e-12,0.31727588,3.4973375e-11
E16-18h_a_S06_3740x113740-slice5,1.430734e-12,1.1228076e-12,0.44191208,0.05165377,0.00030049987,6.3779364e-13,0.0043267733,1.7270221e-13,2.6245593e-07,1.7439677e-12,0.0028530492,1.24997705e-05,1.0577477e-12,8.9959626e-13,0.49894103,1.6436214e-11
E16-18h_a_S06_3740x113760-slice5,9.554533e-13,7.921696e-13,0.5503258,0.08490239,0.000107563545,4.3320718e-13,0.039095927,1.3821092e-13,1.2935732e-06,1.1452173e-12,0.0184449,1.4803884e-08,7.588809e-13,6.1860017e-13,0.30712217,1.22117256e-11
E16-18h_a_S06_3740x113780-slice5,5.2349585e-13,4.2644499e-13,0.3927548,0.17551681,2.8438131e-07,2.7167727e-13,0.05873745,9.9968685e-14,1.631648e-05,7.186072e-13,0.035113104,2.8148824e-07,4.257282e-13,3.2975687e-13,0.33786094,3.71085e-11
E16-18h_a_S06_3740x113800-slice5,1.5945603e-12,1.1266374e-12,0.2964764,0.18147162,9.892028e-05,4.7188463e-13,0.0826474,1.0186142e-13,4.6619734e-06,1.7967149e-12,0.03215533,1.5982563e-07,1.0029526e-12,7.6409994e-13,0.4071456,4.1194437e-11
E16-18h_a_S06_3740x113820-slice5,3.6705881e-13,2.2400227e-13,0.01221489,0.2022791,0.04680063,6.717575e-14,0.20994675,7.051391e-15,8.6697975e-07,3.795841e-13,0.018295597,4.3931216e-08,1.6981329e-13,1.2798783e-13,0.5104621,4.4268417e-12
E16-18h_a_S06_3740x113840-slice5,2.3974423e-13,1.5958412e-13,2.1737189e-05,0.09952012,0.091703825,5.2871048e-14,0.18211743,1.23990114e-14,7.914716e-06,3.071468e-13,0.1724873,4.3849127e-06,1.1974296e-13,8.392924e-14,0.45413724,2.0569844e-12
E16-18h_a_S06_3740x113860-slice5,7.61826e-20,3.68904e-20,0.018013205,5.2372416e-05,9.8508885e-08,7.348236e-21,0.28938347,1.9050852e-21,1.7025208e-05,8.833663e-20,0.630838,1.2362482e-10,3.0089664e-20,1.399801e-20,0.06169586,2.4703673e-17
E16-18h_a_S06_3740x113880-slice5,4.7097996e-15,3.2594097e-15,4.429198e-05,1.3232041e-07,0.09977013,1.303456e-15,0.15361734,6.7044744e-16,0.050638765,5.9617444e-15,0.3406791,4.8921197e-07,2.7072113e-15,1.8677701e-15,0.35524976,1.2499505e-14
E16-18h_a_S06_3740x113900-slice5,3.3480516e-18,2.1090459e-18,4.062854e-05,7.2263022e-09,6.892501e-05,8.719866e-19,0.16164456,4.8329397e-19,0.09590125,4.502478e-18,0.5456428,1.1791823e-07,1.8076134e-18,1.0271456e-18,0.19670172,6.155452e-17
E16-18h_a_S06_3740x113920-slice5,6.095538e-17,3.208682e-17,0.036316134,1.5198923e-09,0.0673138,1.15269025e-17,0.44049653,6.7812287e-18,0.039224576,6.2307664e-17,0.3359667,3.067108e-06,2.6302534e-17,1.527084e-17,0.08067928,4.80968e-16
E16-18h_a_S06_3740x113940-slice5,1.8615216e-15,1.1427059e-15,7.205676e-05,7.488892e-08,0.15764163,5.0964215e-16,0.29058257,3.1513935e-16,0.016855907,2.3681504e-15,0.27428785,5.7240495e-06,9.307869e-16,6.019983e-16,0.26055416,7.4199646e-15
E16-18h_a_S06_3740x113960-slice5,4.0692246e-16,2.2391102e-16,2.5541444e-06,1.435193e-10,0.07430955,7.793525e-17,0.5060254,4.8705377e-17,0.025378661,3.8790027e-16,0.038378198,4.236465e-06,1.5988226e-16,1.02724146e-16,0.35590145,1.244035e-15
E16-18h_a_S06_3740x113980-slice5,5.178849e-18,2.475548e-18,2.5645581e-06,1.0261729e-08,0.067248754,5.5178184e-19,0.6634805,8.604519e-20,8.185701e-06,5.1924786e-18,0.041507892,3.400178e-06,1.6029439e-18,9.293244e-19,0.22774868,4.2150368e-17
E16-18h_a_S06_3740x114000-slice5,1.9194359e-13,1.0937909e-13,0.015731785,0.04228765,0.16798826,3.634633e-14,0.31143224,8.093721e-15,1.8365823e-06,2.0686708e-13,0.027428506,2.9467124e-05,8.107307e-14,5.795467e-14,0.4351003,3.3131258e-12
E16-18h_a_S06_3740x114020-slice5,4.6575462e-11,3.8581496e-11,0.0393483,0.31313634,0.007849226,2.4677042e-11,0.01892871,4.0959384e-12,3.095165e-07,6.632739e-11,6.076965e-06,0.024818804,3.261871e-11,3.098325e-11,0.5959123,5.5070065e-10
E16-18h_a_S06_3740x114040-slice5,1.7942084e-14,1.3093377e-14,0.09226696,0.078597374,0.07147742,6.321962e-15,0.1420475,6.476374e-16,2.7760905e-10,2.4178093e-14,2.6269652e-05,0.00016871195,1.0457942e-14,9.29691e-15,0.6154157,2.6197471e-13
E16-18h_a_S06_3740x114060-slice5,1.4595111e-13,8.448114e-14,0.28676897,2.4268838e-06,0.04001869,2.2365727e-14,0.000666976,8.686906e-15,1.28812e-05,1.2535159e-13,0.03424513,0.0003184035,7.119333e-14,5.0442144e-14,0.6379665,3.956579e-13
E16-18h_a_S06_3740x114080-slice5,4.5815144e-15,3.5502192e-15,0.7536482,1.33336755e-08,0.00015517791,2.6507276e-15,0.0072927373,1.8652688e-15,1.3210433e-06,5.639187e-15,4.8946105e-05,0.04368351,3.5356233e-15,2.9184599e-15,0.19517007,2.9101125e-14
E16-18h_a_S06_3740x114100-slice5,1.8982026e-13,1.2692091e-13,0.55415124,1.3212316e-06,0.09302116,7.8894356e-14,0.009851247,7.717519e-14,5.0257502e-05,2.1633585e-13,0.059933476,0.044487573,1.2241419e-13,9.164727e-14,0.23850371,4.696394e-13
E16-18h_a_S06_3740x114120-slice5,4.495998e-13,2.743263e-13,0.54371,4.478932e-07,0.07813835,1.5330424e-13,4.323649e-05,1.13343213e-13,0.0021713933,5.1337976e-13,0.08197213,0.07911079,2.66146e-13,1.8792831e-13,0.21485369,5.3039805e-13
E16-18h_a_S06_3740x114140-slice5,4.8358144e-13,2.923848e-13,0.5199991,4.7572457e-06,0.14009282,1.30385e-13,3.611125e-05,3.885906e-14,3.705664e-06,4.808534e-13,0.07335292,0.07945526,2.6638853e-13,1.9508554e-13,0.18705535,7.545662e-13
E16-18h_a_S06_3740x114160-slice5,3.7434988e-13,2.483408e-13,0.44603458,0.011235872,0.32472664,1.5627862e-13,1.0537558e-05,9.4952434e-14,1.3657516e-05,4.7858896e-13,0.07755708,0.045299683,2.3779608e-13,1.7944759e-13,0.09512193,9.174578e-13
E16-18h_a_S06_3740x114180-slice5,5.9619144e-13,4.1730568e-13,0.33757028,2.6120753e-07,0.28845116,2.865265e-13,7.620558e-05,4.9328066e-13,0.016995214,6.8220185e-13,0.047770604,0.06040558,4.2507312e-13,3.2717736e-13,0.24873072,5.3352125e-13
E16-18h_a_S06_3740x114200-slice5,3.2690637e-14,1.9263633e-14,0.44494975,1.115207e-07,0.32009402,7.955591e-15,0.020679142,4.153168e-15,1.4251668e-05,2.8797653e-14,0.12684798,0.08477585,1.6755731e-14,1.1145087e-14,0.0026388785,9.029428e-14
E16-18h_a_S06_3760x113700-slice5,2.6692567e-13,2.1233041e-13,0.15081023,0.0303406,1.0670041e-05,1.3410888e-13,0.110503495,6.245534e-14,2.4217043e-06,3.858619e-13,0.046500996,5.9188583e-06,2.0030357e-13,1.5302486e-13,0.6618256,1.0988812e-11
E16-18h_a_S06_3760x113720-slice5,1.5475179e-12,1.5100098e-12,0.448828,0.09092309,1.0312416e-05,1.3224383e-12,0.02863917,7.8754315e-13,7.8839395e-07,2.3247571e-12,8.258517e-05,9.69356e-06,1.5263733e-12,1.4307833e-12,0.4315064,4.161717e-11
E16-18h_a_S06_3760x113740-slice5,4.6688434e-13,4.2930587e-13,0.59377325,0.09874521,7.1376317e-06,3.2335197e-13,0.037592527,1.5961718e-13,4.7869225e-06,6.9325286e-13,0.051475827,1.481768e-07,4.4131354e-13,3.6546842e-13,0.2184012,1.2695402e-11
E16-18h_a_S06_3760x113760-slice5,4.7140894e-14,4.430217e-14,0.57107264,0.107895344,1.5856556e-07,3.7825422e-14,0.015076533,1.646665e-14,3.154746e-07,7.759214e-14,0.012534948,5.3601633e-07,4.792958e-14,4.020793e-14,0.29341942,2.402916e-12
E16-18h_a_S06_3760x113780-slice5,9.135682e-15,7.746819e-15,0.45566374,0.21416198,2.3190957e-07,4.4852423e-15,0.082049266,6.521581e-16,1.4521619e-08,1.2770056e-14,7.5189496e-06,7.4045595e-08,7.275964e-15,6.2737088e-15,0.24811718,9.132172e-13
E16-18h_a_S06_3760x113800-slice5,4.1804366e-14,3.731329e-14,0.12755506,0.33587018,2.5833303e-06,2.1218299e-14,0.13464911,3.4088945e-15,1.5035258e-08,6.888722e-14,8.745431e-06,2.3756633e-07,3.343664e-14,3.0329414e-14,0.40191403,2.4553946e-12
E16-18h_a_S06_3760x113820-slice5,2.5372498e-14,1.5164285e-14,0.013623148,0.24197252,0.14241207,3.8977208e-15,0.32365283,3.2585297e-16,1.2334401e-07,2.6335459e-14,7.441136e-05,7.1007435e-08,1.07501136e-14,8.222426e-15,0.27826488,4.2609774e-13
E16-18h_a_S06_3760x113840-slice5,3.7799286e-15,2.1738705e-15,0.00013978363,0.00012799723,9.258113e-05,4.857838e-16,0.3270212,7.572018e-17,2.965799e-06,3.79235e-15,0.23696876,1.4563939e-07,1.5532634e-15,9.531198e-16,0.4356465,1.4727827e-13
E16-18h_a_S06_3760x113860-slice5,1.3083062e-16,8.522246e-17,9.417472e-06,9.7416705e-06,1.783272e-06,2.95791e-17,0.2285871,6.917811e-18,9.321979e-06,1.7617076e-16,0.35625163,3.5539335e-07,6.708506e-17,4.0036478e-17,0.41513065,1.0429882e-14
E16-18h_a_S06_3760x113880-slice5,1.9425451e-19,1.1994595e-19,7.7621706e-05,5.2064455e-09,3.1483502e-08,3.375148e-20,0.40366971,1.20842355e-20,3.0986044e-05,2.5702365e-19,0.2546734,1.6218223e-08,9.5674844e-20,5.21769e-20,0.34154826,2.2809916e-17
E16-18h_a_S06_3760x113900-slice5,6.7395295e-19,3.4726283e-19,1.4530634e-06,3.627619e-08,0.0002464679,7.0452834e-20,0.34256688,9.820173e-21,3.3421459e-06,6.977059e-19,0.12769058,2.457548e-09,2.3734355e-19,1.3518683e-19,0.5294912,1.5229194e-17
E16-18h_a_S06_3760x113920-slice5,1.9479861e-18,9.681859e-19,3.7725473e-05,2.704946e-09,0.001445777,2.280146e-19,0.48971105,5.6074684e-20,5.587914e-05,1.9498e-18,0.17263691,2.5041655e-07,6.7101377e-19,3.797347e-19,0.33611253,3.453243e-17
E16-18h_a_S06_3760x113940-slice5,4.0016597e-16,2.2085275e-16,4.581419e-05,4.4990507e-08,0.13028036,6.6491617e-17,0.35187882,2.1999414e-17,1.4824835e-05,4.1347228e-16,0.10532312,2.289398e-05,1.5690227e-16,1.01023535e-16,0.41243416,1.9251596e-15
E16-18h_a_S06_3760x113960-slice5,2.300815e-16,1.1878601e-16,5.400985e-05,1.4194899e-07,0.03474086,3.229331e-17,0.36650565,6.5725823e-18,8.731366e-06,2.4006235e-16,0.19105275,7.901526e-06,8.3585e-17,5.01971e-17,0.40762988,2.0198714e-15
E16-18h_a_S06_3760x113980-slice5,1.1720293e-17,5.7049592e-18,5.335775e-06,9.914792e-06,0.047270443,1.134406e-18,0.54560024,1.4222717e-19,1.11669706e-07,1.22451955e-17,0.053432655,9.3859757e-07,3.5034523e-18,2.0459558e-18,0.3536803,2.033873e-16
E16-18h_a_S06_3760x114000-slice5,1.02846205e-13,6.028709e-14,0.005231525,0.0781283,0.110974,1.877647e-14,0.22006853,2.5331632e-15,2.8585455e-07,1.0831256e-13,0.1104367,1.3324277e-05,4.4388945e-14,3.1175817e-14,0.4751473,1.7320789e-12
E16-18h_a_S06_3760x114020-slice5,5.4935918e-14,3.6580836e-14,0.07090192,0.10740729,0.00030287108,1.5429354e-14,1.9141382e-05,2.5638552e-15,1.9835217e-05,8.214597e-14,0.073202685,4.040975e-06,3.317763e-14,2.4211127e-14,0.74814224,6.897309e-13
E16-18h_a_S06_3760x114040-slice5,9.0491816e-14,7.2177886e-14,0.10879831,0.006747296,6.0378632e-05,3.8707945e-14,3.3600383e-05,1.4122548e-14,9.982693e-07,1.4820733e-13,0.000102492544,0.0031956336,6.7348186e-14,5.73187e-14,0.8810614,1.0960549e-12
E16-18h_a_S06_3760x114060-slice5,5.718347e-15,3.6417555e-15,0.35836864,3.382174e-06,0.00032565335,1.1368771e-15,0.06374281,4.79074e-16,1.3957093e-05,5.841261e-15,0.022084856,2.8088937e-06,3.1308864e-15,2.1601725e-15,0.55545795,5.97592e-14
E16-18h_a_S06_3760x114080-slice5,8.8817625e-14,5.901641e-14,0.84302413,6.400319e-07,0.011418926,2.6877252e-14,0.047112577,2.3263785e-14,1.1647924e-05,8.2651916e-14,0.029463716,0.030918946,5.430307e-14,3.8355715e-14,0.038049385,5.0432857e-13
E16-18h_a_S06_3760x114100-slice5,3.930266e-13,3.1317304e-13,0.49693662,1.6632046e-10,0.15779941,3.0188932e-13,0.03447421,6.631101e-13,0.037946284,4.7420444e-13,0.028999452,0.032339893,3.3018225e-13,2.7034408e-13,0.2115042,3.5059005e-13
E16-18h_a_S06_3760x114120-slice5,4.706706e-13,2.917971e-13,0.55416065,4.996331e-07,0.042240743,1.2437441e-13,0.11340837,3.8704327e-14,9.177319e-07,4.3024254e-13,0.055720262,0.03180162,2.56288e-13,1.8127843e-13,0.20266692,1.7765701e-12
E16-18h_a_S06_3760x114140-slice5,6.0619024e-14,3.7342525e-14,0.4061328,7.6056625e-07,0.16653061,1.7989289e-14,4.2376363e-05,6.6725554e-15,2.3922503e-06,6.8143584e-14,0.0719813,0.07638964,3.4440803e-14,2.4976272e-14,0.27892014,8.0630706e-14
E16-18h_a_S06_3760x114160-slice5,1.6859008e-13,1.0023099e-13,0.40657064,6.034543e-07,0.14330305,3.76466e-14,0.039075043,1.8926433e-14,4.194131e-06,1.4823693e-13,0.10238646,0.06743528,8.6422805e-14,6.0487815e-14,0.24122474,6.0515774e-13
E16-18h_a_S06_3760x114180-slice5,1.1866135e-12,6.782031e-13,0.2836109,3.4702173e-06,0.2083769,2.8363588e-13,0.032403015,2.547986e-13,0.003253734,1.0232975e-12,0.14275406,0.043791898,5.9367664e-13,3.9770387e-13,0.28580603,4.931161e-12
E16-18h_a_S06_3780x113700-slice5,2.728751e-11,2.2059736e-11,0.30998546,0.098431036,0.02125401,1.4801904e-11,0.00010121008,7.789514e-12,3.194097e-05,3.4109746e-11,0.026263872,0.0001586291,2.190569e-11,1.9025679e-11,0.5437739,7.704775e-11
E16-18h_a_S06_3780x113720-slice5,2.0274048e-13,1.7479921e-13,0.312317,0.009726873,1.1725733e-05,1.145841e-13,0.032384317,6.0291344e-14,7.390463e-06,3.026701e-13,0.06662057,1.8194649e-05,1.7471354e-13,1.3856058e-13,0.5789139,5.810191e-12
E16-18h_a_S06_3780x113740-slice5,4.08336e-13,3.8921804e-13,0.50651526,0.12578997,2.5326906e-05,3.061371e-13,0.016086461,8.6654676e-14,4.456676e-08,5.9556976e-13,2.356011e-05,8.303744e-06,3.8287106e-13,3.6059247e-13,0.35155118,9.717227e-12
E16-18h_a_S06_3780x113760-slice5,7.185771e-15,8.1853825e-15,0.63518035,0.105705455,4.5610733e-09,1.0294672e-14,0.0042057093,1.0023738e-14,1.7383677e-06,1.5866401e-14,0.002880981,2.47534e-07,9.594429e-15,8.632849e-15,0.25202549,5.0953534e-13
E16-18h_a_S06_3780x113780-slice5,1.7340352e-14,1.7474088e-14,0.31114995,0.24350044,2.7940237e-07,1.2742711e-14,0.08426582,3.0850776e-15,8.0373495e-09,3.112379e-14,6.0425464e-06,4.7586678e-07,1.6955795e-14,1.59131e-14,0.36107704,1.2418158e-12
E16-18h_a_S06_3780x113800-slice5,3.456599e-14,2.939145e-14,0.027334709,0.3429582,4.2059823e-06,1.4551904e-14,0.059977364,1.7590878e-15,1.114341e-07,5.4543338e-14,5.400612e-05,2.0322803e-08,2.5770938e-14,2.1913937e-14,0.5696714,1.5131313e-12
E16-18h_a_S06_3780x113820-slice5,1.3131669e-14,7.907738e-15,0.09810836,0.051821765,0.006306612,2.326576e-15,0.22057682,2.611641e-16,1.8315403e-07,1.350764e-14,0.00040329644,1.4324044e-09,5.9992176e-15,4.5242164e-15,0.6227829,2.9154294e-13
E16-18h_a_S06_3780x113840-slice5,6.525078e-18,3.6164767e-18,1.8359091e-05,5.4432978e-05,1.9953724e-05,8.0552714e-19,0.2050933,1.1541411e-19,1.954381e-06,7.935807e-18,0.13589512,2.8080027e-10,2.603777e-18,1.5054567e-18,0.6589169,3.902524e-16
E16-18h_a_S06_3780x113860-slice5,1.6751359e-17,9.877601e-18,0.0004598047,0.041861475,2.061362e-08,3.2424229e-18,0.35806674,7.958974e-19,1.5405222e-06,2.4715667e-17,0.16833802,1.8298987e-08,7.6507755e-18,4.3074086e-18,0.43127236,1.1323576e-14
E16-18h_a_S06_3780x113880-slice5,1.4832505e-17,8.794139e-18,2.9150136e-05,7.3500933e-06,1.7824875e-06,2.964934e-18,0.4003255,7.23532e-19,8.98188e-07,1.8737815e-17,0.065196335,1.2253432e-07,6.650279e-18,4.0368614e-18,0.5344389,1.5148509e-15
E16-18h_a_S06_3780x113900-slice5,2.713877e-18,1.3231781e-18,8.110949e-06,1.1375502e-07,0.035719376,2.701584e-19,0.4895902,6.291536e-20,1.9730493e-05,2.8867919e-18,0.059451718,4.1157552e-08,8.711476e-19,5.187514e-19,0.41521072,2.8481374e-17
E16-18h_a_S06_3780x113920-slice5,9.754366e-19,4.44826e-19,0.0003516813,5.7380472e-08,0.030222515,9.6360486e-20,0.61313,2.1001101e-20,4.4362805e-05,9.597901e-19,0.07589819,1.1300243e-08,2.99404e-19,1.714695e-19,0.28035325,1.5012498e-17
E16-18h_a_S06_3780x113940-slice5,4.684437e-16,2.442e-16,0.025801832,1.4023051e-05,0.00048041486,6.659523e-17,0.49197647,1.6465566e-17,4.2887436e-06,4.9395854e-16,0.06632779,1.3506173e-05,1.8123122e-16,1.1060411e-16,0.4153817,2.429561e-14
E16-18h_a_S06_3780x113960-slice5,8.4951956e-14,4.2433444e-14,0.017490579,0.081325434,0.0469844,1.11323524e-14,0.354426,2.0115711e-15,1.18016715e-05,8.7229676e-14,0.15480149,4.804442e-05,3.042947e-14,1.8821108e-14,0.3449122,3.0440997e-12
E16-18h_a_S06_3780x113980-slice5,4.182954e-17,2.1772687e-17,4.0580973e-05,0.07038441,0.178451,5.035604e-18,0.38774815,3.507179e-19,8.9111785e-09,4.6750458e-17,0.015329552,1.0155077e-07,1.4008575e-17,9.252466e-18,0.3480462,1.1224317e-15
E16-18h_a_S06_3780x114000-slice5,1.53225e-13,9.430272e-14,0.09113919,0.22082064,0.0034426122,3.2773036e-14,0.100193344,4.957908e-15,8.184512e-06,1.7651535e-13,0.059313916,8.0141047e-07,7.654498e-14,5.4055356e-14,0.5250814,4.533562e-12
E16-18h_a_S06_3780x114020-slice5,6.6466103e-12,4.951396e-12,0.0069641317,0.060888156,0.01649034,2.185249e-12,0.05455676,1.3722019e-12,0.012579015,7.953494e-12,0.0065342486,1.2821865e-06,4.1617226e-12,3.2727098e-12,0.841986,4.1280937e-11
E16-18h_a_S06_3780x114040-slice5,9.765585e-16,7.364564e-16,0.113783844,0.0005225991,2.3386972e-06,3.7011158e-16,6.771542e-05,2.2483195e-16,2.0527589e-06,1.5542622e-15,0.00010667251,7.3443316e-06,6.81576e-16,5.4293774e-16,0.88550746,2.2880793e-14
E16-18h_a_S06_3780x114060-slice5,1.7368836e-13,1.44351e-13,0.5088771,7.434606e-07,2.8035536e-05,1.1391934e-13,1.710256e-05,1.7900572e-13,0.017066173,2.4150007e-13,9.539056e-06,0.013397363,1.5317275e-13,1.3019108e-13,0.46060392,9.164249e-13
E16-18h_a_S06_3780x114080-slice5,3.6095808e-14,2.5372608e-14,0.64608145,7.528902e-09,0.06729624,1.1937944e-14,0.013321591,4.761038e-15,3.0393928e-06,3.426078e-14,0.0069341394,3.2569405e-05,2.3875763e-14,1.9049727e-14,0.26633093,4.3518185e-14
E16-18h_a_S06_3780x114100-slice5,1.874233e-14,1.4175408e-14,0.5173792,1.6315773e-09,0.18084121,1.1134557e-14,0.0074604917,1.2303716e-14,7.613704e-05,2.1788142e-14,0.064407356,0.03325727,1.4965934e-14,1.1896183e-14,0.1965783,2.1413067e-14
E16-18h_a_S06_3780x114120-slice5,8.479628e-14,6.2964546e-14,0.43849438,6.602761e-09,0.03972722,3.8096144e-14,0.018528124,1.7883764e-14,1.1346353e-06,9.4426366e-14,0.049399726,0.05104738,6.069e-14,4.907117e-14,0.40280196,1.4750772e-13
E16-18h_a_S06_3780x114140-slice5,1.2005844e-13,7.8015414e-14,0.4508262,1.1885851e-05,0.14742537,3.579219e-14,0.0019640704,1.1107377e-14,2.9951437e-07,1.3676522e-13,0.083638296,0.05980629,7.2175996e-14,5.4136566e-14,0.25632754,3.328643e-13
E16-18h_a_S06_3780x114160-slice5,1.1795901e-13,6.729517e-14,0.37257996,7.0960778e-06,0.22191077,2.3026713e-14,0.11965846,6.848852e-15,2.6059527e-07,1.0521591e-13,0.04647158,0.08930331,5.5028105e-14,3.848159e-14,0.15006854,7.5695234e-13
E16-18h_a_S06_3780x114180-slice5,4.1185572e-13,2.5714007e-13,0.3854032,1.6108996e-07,0.2408204,1.1148534e-13,0.06222558,7.887887e-14,7.65119e-05,3.4071563e-13,0.17026313,0.068173565,2.2828018e-13,1.6114879e-13,0.0730374,1.6230253e-12
E16-18h_a_S06_3800x113700-slice5,4.4688567e-13,3.807615e-13,0.36076814,0.032685865,1.9572919e-05,2.9851048e-13,0.0039667077,1.5933529e-13,2.6099087e-06,6.505758e-13,0.02270743,0.00023677778,4.0092582e-13,3.3634591e-13,0.579613,9.918228e-12
E16-18h_a_S06_3800x113720-slice5,9.6171224e-11,9.105118e-11,0.5077394,0.11081758,0.000120204764,8.8976417e-11,0.0372285,4.495383e-11,3.2659025e-06,1.2269087e-10,3.8219376e-05,0.032339234,9.3190664e-11,9.0947035e-11,0.3117136,1.6651456e-09
E16-18h_a_S06_3800x113740-slice5,1.0187078e-14,9.879081e-15,0.5368886,0.0637666,8.628641e-08,8.588366e-15,0.02917546,4.4416197e-15,1.131342e-07,1.6604665e-14,3.7812003e-06,2.3717114e-06,9.6920305e-15,8.80467e-15,0.37016302,8.755862e-13
E16-18h_a_S06_3800x113760-slice5,1.1507612e-14,1.2509586e-14,0.58753914,0.19276685,4.443116e-08,1.3258272e-14,0.020644765,6.7227984e-15,2.3324243e-07,2.3948085e-14,6.7953783e-06,2.776479e-05,1.3267076e-14,1.24751555e-14,0.19901438,1.0030927e-12
